Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,TCC_EA_RDREQ_32B_sum,TCC_EA_RDREQ_sum,TCC_EA_WRREQ_sum,TCC_EA_WRREQ_64B_sum,DispatchNs,BeginNs,EndNs,CompleteNs
318,"jai_tend_x_kernel_ee17c700_device.kd",0,0,369,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2684.0000000000,2529.0000000000,2524.0000000000,2433894558987196,2433894539823805,2433894559141571,2433894559143529
319,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,370,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894562438377,2433894559141571,2433894562567332,2433894562568872
320,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,371,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5110.0000000000,0.0000000000,0.0000000000,2433894567537132,2433894562567332,2433894567689413,2433894567690760
321,"jai_tend_x_kernel_ee17c700_device.kd",0,0,373,51902,51902,5050,1,0,0,44,4,48,64,0x0,0x7f82fb6dc6c0,0,0,0,0,0,0,0,0,444400,222200,883750,106050,0,0,0,0,0.0000000000,2622.0000000000,2529.0000000000,2524.0000000000,2433894585337009,2433894567689556,2433894585492281,2433894585498602
322,"jai_tend_x_calc_kernel_fa76b200_device.kd",0,0,374,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f83019d4640,0,0,0,0,0,0,0,0,20000,20000,120000,20000,0,0,0,0,0.0000000000,2538.0000000000,0.0000000000,0.0000000000,2433894588811674,2433894585492281,2433894588961722,2433894588962958
323,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,375,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,5115.0000000000,0.0000000000,0.0000000000,2433894593930957,2433894588961722,2433894594079643,2433894594080558
324,"jai_halo_z_kernel_fde85300_device.kd",0,0,376,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da89e600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894596352064,2433894594079643,2433894596456604,2433894596457542
325,"jai_tend_z_kernel_5bb5bc00_device.kd",0,0,377,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f82da884700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,302.0000000000,0.0000000000,0.0000000000,2433894604338822,2433894596456604,2433894604486686,2433894604488062
326,"jai_tend_z_calc_kernel_358fed00_device.kd",0,0,378,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da824680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,64.0000000000,0.0000000000,0.0000000000,2433894608821901,2433894604486686,2433894608970207,2433894608970971
327,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,379,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,15.0000000000,0.0000000000,0.0000000000,2433894613910567,2433894608970207,2433894614058849,2433894614060058
328,"jai_halo_z_kernel_ccb89300_device.kd",0,0,380,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,24.0000000000,0.0000000000,0.0000000000,2433894616342614,2433894614058849,2433894616446050,2433894616447041
329,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,381,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,217.0000000000,0.0000000000,0.0000000000,2433894624279760,2433894616446050,2433894624427972,2433894624429250
330,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,382,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894628778187,2433894624427972,2433894628923813,2433894628924773
331,"jai_tend_apply_kernel_d7ff7600_device.kd",0,0,383,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82fb708700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,11.0000000000,0.0000000000,0.0000000000,2433894633876872,2433894628923813,2433894634027815,2433894634029118
332,"jai_halo_z_kernel_ccb89300_device.kd",0,0,384,51902,51902,416,1,0,0,16,0,32,64,0x0,0x7f82da80c600,0,0,0,0,0,0,0,0,0,832,2496,416,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894636306044,2433894634027815,2433894636407816,2433894636408737
333,"jai_tend_z_kernel_f4c1ba00_device.kd",0,0,385,51902,51902,5100,1,0,0,40,0,48,64,0x0,0x7f81da388700,0,0,0,0,0,0,0,0,453900,224400,892500,107100,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894644253568,2433894636407816,2433894644399498,2433894644400895
334,"jai_tend_z_calc_kernel_3f2cf200_device.kd",0,0,386,51902,51902,20000,1,0,0,12,4,32,64,0x0,0x7f82da804680,0,0,0,0,0,0,0,0,20000,20000,125000,20000,0,0,0,0,0.0000000000,9.0000000000,0.0000000000,0.0000000000,2433894648746896,2433894644399229,2433894648893470,2433894648898551
335,"jai_tend_apply_kernel_9c75d800_device.kd",0,0,387,51902,51902,20000,1,0,0,4,4,32,64,0x0,0x7f82da8b6700,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0.0000000000,10.0000000000,0.0000000000,0.0000000000,2433894653855410,2433894648893470,2433894654005311,2433894654006734
